OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,TotalCost,Discount,TotalSales,Tax,ShippingCost,TotalExpenses,TotalProfit,PaymentMethod,OrderStatus,City,State_Name,Country,SellerID
ORD0015893,18-02-2022,CUST006706,Aman Sharma,P00039,Graphic Tablet,Clothing,Apex,4,38.41,153.64,0%,153.64,7.68,10.93,18.61,135.03,Debit Card,Delivered,New York,New York,Australia,SELL00242
ORD0015894,18-06-2023,CUST011029,Rohit Patel,P00018,Vacuum Cleaner,Home & Kitchen,HomeEase,4,58.46,233.84,10%,210.46,10.52,3.13,13.65,196.81,Amazon Pay,Delivered,San Francisco,California,United States,SELL00571
ORD0015895,13-01-2020,CUST036950,Vihaan Gupta,P00004,USB-C Charger,Books,Apex,1,340.15,340.15,10%,306.14,24.49,9.77,34.26,271.88,Credit Card,Delivered,Austin,Texas,India,SELL01372
ORD0015896,16-03-2023,CUST030209,Aman Kapoor,P00048,Wireless Charger,Sports & Outdoors,Apex,1,344.90,344.90,0%,344.90,17.24,2.51,19.75,325.15,Debit Card,Delivered,Austin,Texas,Canada,SELL01524
ORD0015897,10-11-2024,CUST030773,Anjali Kumar,P00031,Kids Toy Car,Books,UrbanStyle,3,157.98,473.94,15%,402.85,48.34,3.43,51.77,351.08,Net Banking,Delivered,Dallas,Texas,India,SELL01668
ORD0015898,23-08-2021,CUST040341,Sahil Singh,P00005,Laptop Sleeve,Clothing,ReadMore,4,70.39,281.56,0%,281.56,14.08,6.25,20.33,261.23,Amazon Pay,Delivered,Jacksonville,Florida,United States,SELL00802
ORD0015899,04-04-2020,CUST021617,Ritika Gupta,P00033,Puzzle 1000pc,Clothing,ReadMore,3,60.72,182.16,0%,182.16,32.79,4.21,37.00,145.16,UPI,Shipped,Columbus,Ohio,United States,SELL00557
ORD0015900,19-10-2020,CUST017824,Priya Verma,P00005,Laptop Sleeve,Toys & Games,Apex,3,235.60,706.80,5%,671.46,53.72,6.36,60.08,611.38,UPI,Delivered,Seattle,Washington,United States,SELL01960
ORD0015901,25-01-2020,CUST024590,Ritika Verma,P00023,Cookware Set,Sports & Outdoors,FitLife,3,364.08,1092.24,10%,983.02,49.15,10.60,59.75,923.27,Credit Card,Delivered,Dallas,Texas,United States,SELL00153
ORD0015902,19-07-2023,CUST028455,Pooja Joshi,P00035,Desk Plant,Clothing,Apex,4,26.13,104.52,10%,94.07,4.70,2.15,6.85,87.22,UPI,Delivered,New York,New York,Australia,SELL00329
ORD0015903,08-03-2024,CUST044670,Ritika Sharma,P00006,Gaming Mouse,Electronics,Apex,4,336.88,1347.52,15%,1145.39,91.63,13.39,105.02,1040.37,Amazon Pay,Delivered,Columbus,Ohio,United States,SELL01177
ORD0015904,04-04-2023,CUST017706,Vikas Kumar,P00023,Cookware Set,Sports & Outdoors,HomeEase,4,320.33,1281.32,5%,1217.25,97.38,7.42,104.80,1112.45,Credit Card,Delivered,Houston,Texas,United States,SELL00117
ORD0015905,27-07-2022,CUST043801,Priya Joshi,P00028,Jeans,Home & Kitchen,HomeEase,1,543.94,543.94,10%,489.55,39.16,10.74,49.90,439.65,Credit Card,Delivered,Philadelphia,Pennsylvania,United States,SELL00348
ORD0015906,31-01-2022,CUST023965,Arjun Reddy,P00025,Running Shoes,Toys & Games,CoreTech,3,24.32,72.96,10%,65.66,5.25,7.85,13.10,52.56,Cash on Delivery,Shipped,New York,New York,United States,SELL01131
ORD0015907,15-01-2023,CUST037629,Sneha Kapoor,P00028,Jeans,Home & Kitchen,HomeEase,4,267.81,1071.24,0%,1071.24,128.55,7.24,135.79,935.45,UPI,Shipped,San Francisco,California,United States,SELL00584
ORD0015908,15-10-2021,CUST005408,Vikas Verma,P00025,Running Shoes,Books,Zenith,3,293.99,881.97,5%,837.87,67.03,2.35,69.38,768.49,Credit Card,Cancelled,Los Angeles,California,United States,SELL01095
ORD0015909,27-07-2024,CUST000011,Karan Joshi,P00012,Noise Cancelling Headphones,Books,HomeEase,1,485.22,485.22,0%,485.22,24.26,10.14,34.40,450.82,Debit Card,Delivered,New York,New York,United States,SELL01367
ORD0015910,11-09-2022,CUST020636,Rohit Sharma,P00037,Router,Home & Kitchen,Zenith,5,74.86,374.30,5%,355.59,17.78,12.48,30.26,325.33,Credit Card,Delivered,Charlotte,North Carolina,United States,SELL01500
ORD0015911,19-12-2024,CUST001792,Ritika Patel,P00008,4K Monitor,Clothing,CoreTech,1,30.74,30.74,20%,24.59,0.00,5.42,5.42,19.17,Debit Card,Delivered,Indianapolis,Indiana,United States,SELL01533
ORD0015912,29-09-2021,CUST041699,Sneha Singh,P00047,Memory Card 128GB,Home & Kitchen,KiddoFun,4,536.59,2146.36,0%,2146.36,171.71,8.47,180.18,1966.18,Net Banking,Delivered,San Antonio,Texas,Canada,SELL00088
ORD0015913,05-05-2021,CUST020532,Sunita Joshi,P00028,Jeans,Clothing,KiddoFun,2,427.71,855.42,10%,769.88,61.59,11.94,73.53,696.35,Credit Card,Delivered,Philadelphia,Pennsylvania,United States,SELL00172
ORD0015914,10-03-2023,CUST024233,Aarav Reddy,P00036,Smart Light Bulb,Electronics,BrightLux,4,69.12,276.48,20%,221.18,26.54,13.17,39.71,181.47,Amazon Pay,Delivered,Dallas,Texas,Canada,SELL01279
ORD0015915,31-01-2023,CUST021683,Pooja Reddy,P00040,Microphone,Clothing,BrightLux,5,228.35,1141.75,10%,1027.58,51.38,1.76,53.14,974.44,Cash on Delivery,Delivered,San Francisco,California,India,SELL01566
ORD0015916,03-06-2023,CUST042631,Aman Mehta,P00035,Desk Plant,Clothing,NexPro,1,64.15,64.15,15%,54.53,2.73,2.95,5.68,48.85,Credit Card,Cancelled,Chicago,Illinois,United States,SELL01899
ORD0015917,28-07-2021,CUST015265,Aman Mehta,P00005,Laptop Sleeve,Home & Kitchen,Zenith,4,407.79,1631.16,15%,1386.49,69.32,11.05,80.37,1306.12,Debit Card,Delivered,Indianapolis,Indiana,United States,SELL01014
ORD0015918,20-10-2020,CUST009179,Anjali Mehta,P00046,Car Charger,Toys & Games,Apex,3,571.34,1714.02,10%,1542.62,77.13,4.61,81.74,1460.88,UPI,Delivered,San Diego,California,United States,SELL00125
ORD0015919,14-06-2022,CUST038969,Arjun Kapoor,P00036,Smart Light Bulb,Electronics,Apex,4,570.23,2280.92,5%,2166.87,173.35,11.38,184.73,1982.14,Debit Card,Shipped,Los Angeles,California,United States,SELL00550
ORD0015920,22-08-2023,CUST023510,Mohit Patel,P00038,External HDD 2TB,Electronics,FitLife,2,98.36,196.72,0%,196.72,0.00,3.09,3.09,193.63,Amazon Pay,Delivered,San Francisco,California,United States,SELL00846
ORD0015921,01-07-2023,CUST024587,Sahil Singh,P00036,Smart Light Bulb,Toys & Games,NexPro,5,269.32,1346.60,5%,1279.27,63.96,9.54,73.50,1205.77,Debit Card,Shipped,Indianapolis,Indiana,United States,SELL01156
ORD0015922,18-04-2023,CUST048966,Mohit Reddy,P00014,Drone Mini,Books,CoreTech,1,98.26,98.26,0%,98.26,4.91,5.48,10.39,87.87,Credit Card,Delivered,San Antonio,Texas,United States,SELL01373
ORD0015923,09-02-2020,CUST017884,Mohit Reddy,P00007,Mechanical Keyboard,Toys & Games,BrightLux,4,476.21,1904.84,5%,1809.60,144.77,9.28,154.05,1655.55,Debit Card,Delivered,Phoenix,Arizona,United States,SELL00501
ORD0015924,14-02-2022,CUST013673,Aarav Verma,P00037,Router,Home & Kitchen,Zenith,3,186.51,559.53,5%,531.55,63.79,12.07,75.86,455.69,Credit Card,Delivered,San Francisco,California,United States,SELL00625
ORD0015925,20-09-2024,CUST021201,Aman Kumar,P00042,Projector Mini,Home & Kitchen,ReadMore,4,403.07,1612.28,5%,1531.67,183.80,13.76,197.56,1334.11,Credit Card,Shipped,San Francisco,California,United States,SELL01030
ORD0015926,03-06-2021,CUST019251,Arjun Kumar,P00009,Portable SSD 1TB,Toys & Games,Apex,4,359.53,1438.12,0%,1438.12,172.57,1.77,174.34,1263.78,Credit Card,Delivered,Houston,Texas,United States,SELL00461
ORD0015927,27-06-2024,CUST045794,Vikas Kumar,P00007,Mechanical Keyboard,Clothing,FitLife,4,467.56,1870.24,5%,1776.73,142.14,14.51,156.65,1620.08,Amazon Pay,Delivered,Seattle,Washington,United States,SELL00360
ORD0015928,26-10-2024,CUST014853,Vivaan Mehta,P00002,Bluetooth Speaker,Books,ReadMore,3,66.95,200.85,5%,190.81,15.26,6.05,21.31,169.50,Debit Card,Delivered,Charlotte,North Carolina,United States,SELL00439
ORD0015929,29-06-2021,CUST021298,Aman Reddy,P00031,Kids Toy Car,Books,HomeEase,2,451.00,902.00,0%,902.00,72.16,10.05,82.21,819.79,Debit Card,Delivered,Fort Worth,Texas,United States,SELL01351
ORD0015930,23-08-2020,CUST041216,Anjali Mehta,P00033,Puzzle 1000pc,Electronics,UrbanStyle,3,334.55,1003.65,5%,953.47,47.67,6.78,54.45,899.02,Debit Card,Delivered,Seattle,Washington,United States,SELL00797
ORD0015931,07-04-2021,CUST003244,Sahil Gupta,P00006,Gaming Mouse,Sports & Outdoors,ReadMore,3,597.44,1792.32,0%,1792.32,89.62,2.26,91.88,1700.44,Credit Card,Pending,San Antonio,Texas,United States,SELL01767
ORD0015932,05-06-2023,CUST016248,Karan Joshi,P00007,Mechanical Keyboard,Sports & Outdoors,ReadMore,4,341.73,1366.92,10%,1230.23,98.42,7.31,105.73,1124.50,Net Banking,Shipped,Jacksonville,Florida,United States,SELL00857
ORD0015933,19-09-2024,CUST008719,Karan Joshi,P00024,Yoga Mat,Clothing,UrbanStyle,5,254.85,1274.25,5%,1210.54,96.84,3.66,100.50,1110.04,Net Banking,Delivered,San Jose,California,United States,SELL00638
ORD0015934,27-04-2021,CUST024066,Aman Sharma,P00037,Router,Clothing,FitLife,2,444.41,888.82,15%,755.50,37.77,9.31,47.08,708.42,Net Banking,Delivered,New York,New York,United States,SELL00414
ORD0015935,05-03-2021,CUST020150,Kabir Mehta,P00028,Jeans,Home & Kitchen,CoreTech,5,264.16,1320.80,10%,1188.72,0.00,12.52,12.52,1176.20,Credit Card,Shipped,Washington,District of Columbia,India,SELL00315
ORD0015936,11-11-2022,CUST045438,Pooja Patel,P00025,Running Shoes,Toys & Games,NexPro,4,289.16,1156.64,10%,1040.98,83.28,13.41,96.69,944.29,UPI,Delivered,Jacksonville,Florida,United States,SELL01622
ORD0015937,08-12-2020,CUST014377,Sahil Kumar,P00040,Microphone,Electronics,KiddoFun,3,570.57,1711.71,30%,1198.20,59.91,2.82,62.73,1135.47,Credit Card,Delivered,Seattle,Washington,United Kingdom,SELL01007
ORD0015938,29-11-2022,CUST028975,Neha Gupta,P00042,Projector Mini,Books,FitLife,2,382.94,765.88,10%,689.29,82.72,7.81,90.53,598.76,Credit Card,Delivered,Fort Worth,Texas,United States,SELL01104
ORD0015939,11-04-2023,CUST000341,Pooja Kapoor,P00015,Instant Pot,Electronics,HomeEase,4,116.07,464.28,25%,348.21,27.86,14.62,42.48,305.73,UPI,Shipped,Dallas,Texas,India,SELL00660
ORD0015940,02-01-2024,CUST026365,Anjali Kapoor,P00004,USB-C Charger,Home & Kitchen,Apex,5,170.67,853.35,10%,768.02,38.40,12.03,50.43,717.59,Cash on Delivery,Returned,San Jose,California,India,SELL01781
ORD0015941,17-04-2023,CUST027101,Neha Patel,P00041,Webcam Full HD,Toys & Games,FitLife,1,125.09,125.09,10%,112.58,9.01,14.52,23.53,89.05,UPI,Delivered,San Antonio,Texas,United States,SELL01193
ORD0015942,09-06-2024,CUST040570,Arjun Verma,P00048,Wireless Charger,Home & Kitchen,ReadMore,3,552.82,1658.46,20%,1326.77,66.34,5.39,71.73,1255.04,Net Banking,Delivered,Chicago,Illinois,United States,SELL01414
ORD0015943,12-05-2020,CUST039779,Sneha Patel,P00004,USB-C Charger,Electronics,FitLife,4,253.46,1013.84,20%,811.07,40.55,1.49,42.04,769.03,Cash on Delivery,Delivered,Phoenix,Arizona,United States,SELL00031
ORD0015944,16-12-2020,CUST011174,Rohit Verma,P00003,Smartphone Case,Clothing,UrbanStyle,1,464.22,464.22,5%,441.01,35.28,13.20,48.48,392.53,Net Banking,Delivered,Dallas,Texas,United States,SELL00126
ORD0015945,28-03-2024,CUST042522,Neha Patel,P00045,Phone Tripod,Sports & Outdoors,BrightLux,3,509.34,1528.02,0%,1528.02,122.24,5.63,127.87,1400.15,Credit Card,Delivered,Fort Worth,Texas,Canada,SELL00793
ORD0015946,12-04-2024,CUST028180,Vikas Patel,P00036,Smart Light Bulb,Home & Kitchen,KiddoFun,1,311.45,311.45,0%,311.45,24.92,1.60,26.52,284.93,Debit Card,Delivered,Austin,Texas,India,SELL01790
ORD0015947,20-05-2021,CUST002880,Kabir Singh,P00015,Instant Pot,Sports & Outdoors,UrbanStyle,4,325.92,1303.68,10%,1173.31,93.86,14.21,108.07,1065.24,Credit Card,Delivered,San Diego,California,United States,SELL00977
ORD0015948,24-03-2020,CUST049707,Aman Kapoor,P00028,Jeans,Electronics,CoreTech,2,271.88,543.76,5%,516.57,25.83,14.33,40.16,476.41,UPI,Delivered,Los Angeles,California,United States,SELL00715
ORD0015949,19-09-2022,CUST035496,Neha Gupta,P00025,Running Shoes,Electronics,BrightLux,3,153.21,459.63,5%,436.65,21.83,1.92,23.75,412.90,Debit Card,Delivered,Washington,District of Columbia,United States,SELL01984
ORD0015950,27-01-2024,CUST047634,Sahil Joshi,P00020,Office Chair,Sports & Outdoors,FitLife,4,157.53,630.12,10%,567.11,45.37,12.35,57.72,509.39,Credit Card,Delivered,Dallas,Texas,United States,SELL00591
ORD0015951,09-04-2022,CUST009110,Pooja Verma,P00032,Board Game,Sports & Outdoors,FitLife,5,507.51,2537.55,10%,2283.80,0.00,11.48,11.48,2272.32,Credit Card,Shipped,Denver,Colorado,United States,SELL01387
ORD0015952,10-05-2022,CUST024781,Aditya Gupta,P00036,Smart Light Bulb,Books,UrbanStyle,4,252.20,1008.80,0%,1008.80,80.70,10.19,90.89,917.91,Credit Card,Delivered,San Diego,California,India,SELL01957
ORD0015953,08-12-2020,CUST000528,Aman Mehta,P00034,Desk Organizer,Books,BrightLux,5,414.72,2073.60,0%,2073.60,103.68,5.61,109.29,1964.31,UPI,Delivered,Philadelphia,Pennsylvania,United States,SELL01592
ORD0015954,27-07-2023,CUST023001,Mohit Mehta,P00011,Fitness Band,Books,HomeEase,4,516.55,2066.20,15%,1756.27,140.50,11.92,152.42,1603.85,Debit Card,Delivered,Fort Worth,Texas,United States,SELL01694
ORD0015955,15-05-2022,CUST020227,Simran Patel,P00025,Running Shoes,Clothing,FitLife,2,84.71,169.42,0%,169.42,8.47,5.25,13.72,155.70,Credit Card,Delivered,Philadelphia,Pennsylvania,United States,SELL01223
ORD0015956,10-07-2023,CUST031847,Vihaan Verma,P00008,4K Monitor,Books,BrightLux,2,554.69,1109.38,20%,887.50,71.00,4.94,75.94,811.56,Amazon Pay,Shipped,Austin,Texas,United Kingdom,SELL01668
ORD0015957,04-04-2023,CUST006241,Kabir Kapoor,P00011,Fitness Band,Books,ReadMore,5,495.94,2479.70,5%,2355.72,117.79,5.67,123.46,2232.26,Credit Card,Delivered,Philadelphia,Pennsylvania,United States,SELL01750
ORD0015958,19-10-2020,CUST034728,Neha Mehta,P00046,Car Charger,Home & Kitchen,Zenith,2,235.40,470.80,0%,470.80,37.66,7.15,44.81,425.99,Credit Card,Delivered,Seattle,Washington,India,SELL01845
ORD0015959,12-03-2024,CUST007684,Pooja Patel,P00039,Graphic Tablet,Home & Kitchen,Zenith,2,386.27,772.54,0%,772.54,92.70,10.42,103.12,669.42,Net Banking,Shipped,Columbus,Ohio,United States,SELL00543
ORD0015960,22-05-2024,CUST032427,Sneha Gupta,P00017,Electric Kettle,Clothing,CoreTech,5,267.40,1337.00,0%,1337.00,66.85,8.88,75.73,1261.27,Debit Card,Delivered,Austin,Texas,Australia,SELL00593
ORD0015961,03-06-2023,CUST000614,Kabir Mehta,P00003,Smartphone Case,Home & Kitchen,Zenith,3,383.04,1149.12,0%,1149.12,91.93,12.82,104.75,1044.37,Cash on Delivery,Pending,Phoenix,Arizona,United States,SELL00696
ORD0015962,08-04-2023,CUST030706,Vikas Patel,P00047,Memory Card 128GB,Sports & Outdoors,HomeEase,4,496.85,1987.40,0%,1987.40,158.99,5.73,164.72,1822.68,UPI,Delivered,Austin,Texas,United States,SELL01649
ORD0015963,20-08-2021,CUST043828,Aditya Patel,P00034,Desk Organizer,Clothing,CoreTech,2,276.57,553.14,20%,442.51,35.40,13.62,49.02,393.49,Debit Card,Delivered,San Francisco,California,India,SELL00342
ORD0015964,06-10-2021,CUST049400,Karan Gupta,P00029,T-Shirt,Home & Kitchen,NexPro,1,140.02,140.02,0%,140.02,16.80,9.94,26.74,113.28,Amazon Pay,Delivered,Dallas,Texas,United States,SELL00371
ORD0015965,23-03-2021,CUST010036,Vihaan Kapoor,P00002,Bluetooth Speaker,Toys & Games,KiddoFun,3,373.67,1121.01,0%,1121.01,201.78,7.06,208.84,912.17,Net Banking,Delivered,San Diego,California,Canada,SELL01188
ORD0015966,20-11-2021,CUST023157,Sunita Joshi,P00014,Drone Mini,Clothing,HomeEase,2,531.82,1063.64,5%,1010.46,80.84,0.58,81.42,929.04,Amazon Pay,Delivered,Washington,District of Columbia,United States,SELL01740
ORD0015967,28-09-2022,CUST044354,Aman Kapoor,P00031,Kids Toy Car,Toys & Games,HomeEase,1,381.19,381.19,0%,381.19,30.50,6.94,37.44,343.75,Debit Card,Delivered,Austin,Texas,United States,SELL01950
ORD0015968,04-05-2022,CUST007614,Karan Kumar,P00026,Sunglasses,Toys & Games,HomeEase,4,597.22,2388.88,0%,2388.88,191.11,10.23,201.34,2187.54,Amazon Pay,Delivered,Los Angeles,California,United States,SELL00224
ORD0015969,16-05-2021,CUST036435,Aarav Sharma,P00022,Water Bottle,Sports & Outdoors,Zenith,2,351.76,703.52,0%,703.52,84.42,3.87,88.29,615.23,UPI,Delivered,Indianapolis,Indiana,United States,SELL00147
ORD0015970,02-02-2022,CUST048191,Ritika Kumar,P00049,Children's Book,Books,FitLife,1,459.24,459.24,5%,436.28,21.81,4.06,25.87,410.41,Debit Card,Shipped,San Diego,California,United States,SELL00120
ORD0015971,30-03-2024,CUST033984,Vikas Reddy,P00014,Drone Mini,Electronics,FitLife,1,186.06,186.06,25%,139.55,6.98,7.84,14.82,124.73,Cash on Delivery,Delivered,Phoenix,Arizona,United States,SELL01123
ORD0015972,04-01-2022,CUST047826,Mohit Sharma,P00016,Air Fryer,Home & Kitchen,Apex,2,26.11,52.22,20%,41.78,7.52,2.01,9.53,32.25,Credit Card,Delivered,Jacksonville,Florida,India,SELL00259
ORD0015973,03-11-2023,CUST046716,Vihaan Mehta,P00029,T-Shirt,Toys & Games,CoreTech,4,59.08,236.32,0%,236.32,28.36,12.92,41.28,195.04,Net Banking,Delivered,Seattle,Washington,United States,SELL01551
ORD0015974,09-05-2023,CUST027576,Rohit Sharma,P00040,Microphone,Sports & Outdoors,NexPro,2,173.46,346.92,10%,312.23,24.98,5.42,30.40,281.83,Debit Card,Delivered,Los Angeles,California,United States,SELL00772
ORD0015975,30-06-2024,CUST021515,Aditya Patel,P00028,Jeans,Toys & Games,NexPro,2,579.29,1158.58,15%,984.79,78.78,10.86,89.64,895.15,Credit Card,Returned,Los Angeles,California,United States,SELL00594
ORD0015976,06-09-2020,CUST044939,Ritika Joshi,P00045,Phone Tripod,Sports & Outdoors,NexPro,4,503.21,2012.84,0%,2012.84,241.54,11.90,253.44,1759.40,Amazon Pay,Shipped,Philadelphia,Pennsylvania,United States,SELL00343
ORD0015977,03-12-2023,CUST004513,Arjun Singh,P00009,Portable SSD 1TB,Books,NexPro,3,68.34,205.02,10%,184.52,0.00,1.79,1.79,182.73,Credit Card,Delivered,Austin,Texas,India,SELL01287
ORD0015978,23-08-2021,CUST017400,Pooja Singh,P00050,Novel Bestseller,Clothing,ReadMore,5,70.87,354.35,10%,318.92,25.51,6.14,31.65,287.27,UPI,Delivered,Philadelphia,Pennsylvania,India,SELL00803
ORD0015979,04-05-2020,CUST021889,Arjun Reddy,P00014,Drone Mini,Sports & Outdoors,HomeEase,2,545.74,1091.48,5%,1036.91,124.43,8.49,132.92,903.99,Credit Card,Delivered,Dallas,Texas,United States,SELL00510
ORD0015980,22-04-2020,CUST000033,Pooja Reddy,P00002,Bluetooth Speaker,Electronics,NexPro,3,85.00,255.00,0%,255.00,12.75,12.18,24.93,230.07,UPI,Delivered,Jacksonville,Florida,United States,SELL01463
ORD0015981,07-09-2022,CUST020557,Rohit Gupta,P00031,Kids Toy Car,Sports & Outdoors,NexPro,1,429.41,429.41,5%,407.94,32.64,4.20,36.84,371.10,Net Banking,Delivered,Denver,Colorado,India,SELL01930
ORD0015982,06-03-2023,CUST011931,Kabir Singh,P00023,Cookware Set,Toys & Games,UrbanStyle,5,464.63,2323.15,0%,2323.15,278.78,4.61,283.39,2039.76,Credit Card,Shipped,Dallas,Texas,United States,SELL01539
ORD0015983,17-11-2024,CUST021953,Neha Mehta,P00021,Backpack,Books,HomeEase,3,265.39,796.17,0%,796.17,0.00,2.30,2.30,793.87,Credit Card,Delivered,Houston,Texas,United States,SELL00052
ORD0015984,28-02-2024,CUST017258,Karan Reddy,P00034,Desk Organizer,Home & Kitchen,UrbanStyle,1,307.42,307.42,10%,276.68,33.20,1.70,34.90,241.78,Amazon Pay,Delivered,Denver,Colorado,United States,SELL00275
ORD0015985,28-08-2024,CUST002269,Vivaan Kapoor,P00018,Vacuum Cleaner,Sports & Outdoors,HomeEase,4,107.56,430.24,0%,430.24,21.51,4.53,26.04,404.20,Credit Card,Delivered,Fort Worth,Texas,United States,SELL00770
ORD0015986,29-05-2020,CUST038061,Aman Gupta,P00008,4K Monitor,Books,Apex,4,430.46,1721.84,0%,1721.84,86.09,13.97,100.06,1621.78,Credit Card,Delivered,Houston,Texas,United States,SELL01394
ORD0015987,24-05-2022,CUST038998,Karan Sharma,P00011,Fitness Band,Clothing,Zenith,4,113.09,452.36,10%,407.12,32.57,10.03,42.60,364.52,Amazon Pay,Shipped,San Antonio,Texas,United States,SELL01153
ORD0015988,08-12-2020,CUST016231,Aditya Reddy,P00026,Sunglasses,Toys & Games,Apex,1,247.86,247.86,20%,198.29,15.86,7.99,23.85,174.44,Credit Card,Delivered,Fort Worth,Texas,United States,SELL01924
ORD0015989,02-08-2021,CUST014932,Vivaan Gupta,P00035,Desk Plant,Clothing,Apex,1,278.50,278.50,0%,278.50,13.92,6.04,19.96,258.54,UPI,Shipped,Columbus,Ohio,Canada,SELL00208
ORD0015990,22-10-2024,CUST049452,Aarav Kumar,P00015,Instant Pot,Electronics,FitLife,4,462.16,1848.64,0%,1848.64,0.00,5.11,5.11,1843.53,Credit Card,Delivered,Houston,Texas,United States,SELL00624
ORD0015991,21-02-2022,CUST005928,Rohit Gupta,P00017,Electric Kettle,Home & Kitchen,FitLife,3,513.56,1540.68,0%,1540.68,123.25,7.91,131.16,1409.52,Net Banking,Returned,New York,New York,India,SELL01056
ORD0015992,16-11-2020,CUST043565,Sahil Sharma,P00050,Novel Bestseller,Sports & Outdoors,FitLife,1,436.87,436.87,5%,415.03,20.75,10.65,31.40,383.63,Debit Card,Delivered,New York,New York,United States,SELL01541
ORD0015993,01-04-2022,CUST022146,Aditya Patel,P00030,Dress Shirt,Home & Kitchen,FitLife,2,88.69,177.38,10%,159.64,12.77,6.75,19.52,140.12,Credit Card,Delivered,Houston,Texas,India,SELL00927
ORD0015994,15-06-2021,CUST039953,Sneha Joshi,P00014,Drone Mini,Books,UrbanStyle,1,198.70,198.70,0%,198.70,15.90,6.33,22.23,176.47,UPI,Delivered,Jacksonville,Florida,United States,SELL00043
ORD0015995,05-08-2023,CUST024575,Sneha Patel,P00045,Phone Tripod,Clothing,BrightLux,1,466.11,466.11,5%,442.80,22.14,13.76,35.90,406.90,Amazon Pay,Delivered,Washington,District of Columbia,United States,SELL01865
ORD0015996,21-02-2024,CUST043512,Aman Mehta,P00022,Water Bottle,Home & Kitchen,ReadMore,4,64.15,256.60,0%,256.60,12.83,13.78,26.61,229.99,Credit Card,Delivered,Houston,Texas,India,SELL01827
ORD0015997,06-05-2021,CUST025456,Sunita Joshi,P00011,Fitness Band,Sports & Outdoors,ReadMore,4,253.23,1012.92,15%,860.98,103.32,13.14,116.46,744.52,Amazon Pay,Returned,Jacksonville,Florida,United States,SELL01589
ORD0015998,03-09-2021,CUST013993,Vihaan Patel,P00018,Vacuum Cleaner,Home & Kitchen,HomeEase,2,491.61,983.22,5%,934.06,74.72,9.47,84.19,849.87,Amazon Pay,Shipped,Fort Worth,Texas,United States,SELL00120
